     1      1      2      0  0.73077  0.80389  1.00000
     1      1      2      1  0.02097  0.60929  1.00000
     1      1      2      2  0.19307  0.36899  1.00000
     1      1      3      0  0.71257  0.87209  1.00000
     1      1      3      1  0.03577  0.72929  1.00000
     1      1      3      2  0.09337  0.43539  1.00000
     1      1      4      0  0.65427  0.84109  1.00000
     1      1      4      1  0.01417  0.85049  1.00000
     1      1      4      2  0.13567  0.46339  1.00000
     1      1      5      0  0.90787  0.91589  1.00000
     1      1      5      1  0.04277  0.81869  1.00000
     1      1      5      2  0.23727  0.63579  1.00000
     1      1      6      0  0.94117  0.96539  1.00000
     1      1      6      1  0.00997  0.92659  1.00000
     1      1      6      2  0.12667  0.39389  1.00000
     1      1      7      0  0.97937  0.97939  1.00000
     1      1      7      1  0.01857  0.94039  1.00000
     1      1      7      2  0.37687  0.42899  1.00000
     1      1      8      0  0.98477  0.99019  1.00000
     1      1      8      1  0.01947  0.83769  1.00000
     1      1      8      2  0.31577  0.75189  1.00000
     1      1      9      0  0.99527  0.99929  1.00000
     1      1      9      1  0.01077  0.89469  1.00000
     1      1      9      2  0.26627  0.72319  1.00000
     1      1     10      0  0.98887  0.98889  1.00000
     1      1     10      1  0.01797  0.77979  1.00000
     1      1     10      2  0.14397  0.62339  1.00000
     1      1     11      0  0.98657  0.98659  1.00000
     1      1     11      1  0.04377  0.49769  1.00000
     1      1     11      2  0.36997  0.42169  1.00000
     1      1     12      0  0.99547  0.99549  1.00000
     1      1     12      1  0.17327  0.75619  1.00000
     1      1     12      2  0.30667  0.50279  1.00000
     1      1     13      0  0.91937  0.97799  1.00000
     1      1     13      1  0.84527  0.97689  1.00000
     1      1     13      2  0.64677  0.64679  1.00000
     1      1     14      0  0.98617  0.98619  1.00000
     1      1     14      1  1.00053  1.00053  1.00000
     1      1     14      2  0.00000  1.00000  1.00000
     1      1     15      0  1.00053  1.00053  1.00000
     1      1     15      1  1.00053  1.00053  1.00000
     1      1     15      2  1.00053  1.00053  1.00000
     1      1     16      0  1.00053  1.00053  1.00000
     1      1     16      1  1.00053  1.00053  1.00000
     1      1     16      2  1.00053  1.00053  1.00000
     1      1     17      0  1.00053  1.00053  1.00000
     1      1     17      1  1.00053  1.00053  1.00000
     1      1     17      2  1.00053  1.00053  1.00000
     1      2      2      0  0.63997  0.74519  1.00000
     1      2      2      1  0.00000  0.69793  1.00000
     1      2      2      2  0.29877  0.52659  1.00000
     1      2      3      0  0.39717  0.53009  1.00000
     1      2      3      1  0.03467  0.85699  1.00000
     1      2      3      2  0.12337  0.50449  1.00000
     1      2      4      0  0.50267  0.74099  1.00000
     1      2      4      1  0.01297  0.90759  1.00000
     1      2      4      2  0.11317  0.46279  1.00000
     1      2      5      0  0.60007  0.70159  1.00000
     1      2      5      1  0.02167  0.88889  1.00000
     1      2      5      2  0.16777  0.64579  1.00000
     1      2      6      0  0.85757  0.85759  1.00000
     1      2      6      1  0.01047  0.92409  1.00000
     1      2      6      2  0.14687  0.66239  1.00000
     1      2      7      0  0.84077  0.84079  1.00000
     1      2      7      1  0.00647  0.87679  1.00000
     1      2      7      2  0.18777  0.87529  1.00000
     1      2      8      0  0.97617  0.98919  1.00000
     1      2      8      1  0.00667  0.89389  1.00000
     1      2      8      2  0.16467  0.63259  1.00000
     1      2      9      0  1.00053  1.00053  1.00000
     1      2      9      1  0.01997  0.93019  1.00000
     1      2      9      2  0.01827  0.79229  1.00000
     1      2     10      0  0.72757  0.77479  1.00000
     1      2     10      1  0.00817  0.87669  1.00000
     1      2     10      2  0.05587  0.32049  1.00000
     1      2     11      0  0.99977  0.99979  1.00000
     1      2     11      1  0.36087  0.93359  1.00000
     1      2     11      2  0.05197  0.05199  1.00000
     1      2     12      0  0.87787  0.87789  1.00000
     1      2     12      1  0.02997  0.51559  1.00000
     1      2     12      2  0.25317  0.44859  1.00000
     1      2     13      0  0.24867  0.24869  1.00000
     1      2     13      1  0.00000  1.00000  1.00000
     1      2     13      2  0.02067  0.02069  1.00000
     1      2     14      0  1.00053  1.00053  1.00000
     1      2     14      1  1.00053  1.00053  1.00000
     1      2     14      2  1.00053  1.00053  1.00000
     1      2     15      0  1.00053  1.00053  1.00000
     1      2     15      1  1.00053  1.00053  1.00000
     1      2     15      2  1.00053  1.00053  1.00000
     1      2     16      0  1.00053  1.00053  1.00000
     1      2     16      1  1.00053  1.00053  1.00000
     1      2     16      2  1.00053  1.00053  1.00000
     1      2     17      0  1.00053  1.00053  1.00000
     1      2     17      1  1.00053  1.00053  1.00000
     1      2     17      2  1.00053  1.00053  1.00000
     1      3      2      0  0.44487  0.56569  1.00000
     1      3      2      1  0.00000  0.78033  1.00000
     1      3      2      2  0.26837  0.47519  1.00000
     1      3      3      0  0.50857  0.58059  1.00000
     1      3      3      1  0.01987  0.75299  1.00000
     1      3      3      2  0.00887  0.71419  1.00000
     1      3      4      0  0.57507  0.95229  1.00000
     1      3      4      1  0.02717  0.79379  1.00000
     1      3      4      2  0.01607  0.47869  1.00000
     1      3      5      0  0.74937  0.74939  1.00000
     1      3      5      1  0.00317  0.92599  1.00000
     1      3      5      2  0.30337  0.61529  1.00000
     1      3      6      0  1.00053  1.00053  1.00000
     1      3      6      1  0.00317  0.86939  1.00000
     1      3      6      2  0.00317  0.46099  1.00000
     1      3      7      0  1.00053  1.00053  1.00000
     1      3      7      1  0.00317  0.80179  1.00000
     1      3      7      2  0.00317  0.25909  1.00000
     1      3      8      0  1.00053  1.00053  1.00000
     1      3      8      1  0.00317  0.86569  1.00000
     1      3      8      2  0.00317  0.50319  1.00000
     1      3      9      0  1.00053  1.00053  1.00000
     1      3      9      1  0.01982  1.00053  1.00000
     1      3      9      2  1.00053  1.00053  1.00000
     1      3     10      0  1.00053  1.00053  1.00000
     1      3     10      1  0.00317  0.68209  1.00000
     1      3     10      2  0.00263  0.00266  1.00000
     1      3     11      0  0.91887  0.91889  1.00000
     1      3     11      1  0.33647  0.66979  1.00000
     1      3     11      2  0.16927  0.32939  1.00000
     1      3     12      0  0.47897  0.47899  1.00000
     1      3     12      1  0.00317  0.50319  1.00000
     1      3     12      2  0.53047  0.53049  1.00000
     1      3     13      0  0.75487  0.75489  1.00000
     1      3     13      1  0.17307  0.97889  1.00000
     1      3     13      2  0.23017  0.54929  1.00000
     1      3     14      0  1.00053  1.00053  1.00000
     1      3     14      1  0.50033  1.00053  1.00000
     1      3     14      2  0.00263  0.00266  1.00000
     1      3     15      0  1.00053  1.00053  1.00000
     1      3     15      1  1.00053  1.00053  1.00000
     1      3     15      2  1.00053  1.00053  1.00000
     1      3     16      0  1.00053  1.00053  1.00000
     1      3     16      1  1.00053  1.00053  1.00000
     1      3     16      2  1.00053  1.00053  1.00000
     1      3     17      0  1.00053  1.00053  1.00000
     1      3     17      1  1.00053  1.00053  1.00000
     1      3     17      2  1.00053  1.00053  1.00000
     2      1      2      0  0.63627  0.71489  1.00000
     2      1      2      1  0.00847  0.74349  1.00000
     2      1      2      2  0.09737  0.26449  1.00000
     2      1      3      0  0.61567  0.76039  1.00000
     2      1      3      1  0.02147  0.87749  1.00000
     2      1      3      2  0.11037  0.58339  1.00000
     2      1      4      0  0.67627  0.75759  1.00000
     2      1      4      1  0.00797  0.87829  1.00000
     2      1      4      2  0.15057  0.57439  1.00000
     2      1      5      0  0.87417  0.87419  1.00000
     2      1      5      1  0.01267  0.92769  1.00000
     2      1      5      2  0.13787  0.38969  1.00000
     2      1      6      0  0.79807  0.79809  1.00000
     2      1      6      1  0.01577  0.91309  1.00000
     2      1      6      2  0.19847  0.68229  1.00000
     2      1      7      0  0.74997  0.83239  1.00000
     2      1      7      1  0.02097  0.92969  1.00000
     2      1      7      2  0.17917  0.74669  1.00000
     2      1      8      0  1.00053  1.00053  1.00000
     2      1      8      1  0.01017  0.93569  1.00000
     2      1      8      2  0.29967  0.43759  1.00000
     2      1      9      0  0.88947  0.89489  1.00000
     2      1      9      1  0.02037  0.88409  1.00000
     2      1      9      2  0.26917  0.57819  1.00000
     2      1     10      0  0.97217  0.97219  1.00000
     2      1     10      1  0.01857  0.79699  1.00000
     2      1     10      2  0.32937  0.69549  1.00000
     2      1     11      0  0.98807  0.98809  1.00000
     2      1     11      1  0.05727  0.80899  1.00000
     2      1     11      2  0.42407  0.49329  1.00000
     2      1     12      0  0.98227  0.98229  1.00000
     2      1     12      1  0.00317  0.68929  1.00000
     2      1     12      2  0.23157  0.35669  1.00000
     2      1     13      0  0.98777  0.98779  1.00000
     2      1     13      1  0.00317  0.25149  1.00000
     2      1     13      2  0.59947  0.83229  1.00000
     2      1     14      0  0.98047  0.98049  1.00000
     2      1     14      1  1.00053  1.00053  1.00000
     2      1     14      2  1.00053  1.00053  1.00000
     2      1     15      0  1.00053  1.00053  1.00000
     2      1     15      1  1.00053  1.00053  1.00000
     2      1     15      2  1.00053  1.00053  1.00000
     2      1     16      0  1.00053  1.00053  1.00000
     2      1     16      1  1.00053  1.00053  1.00000
     2      1     16      2  1.00053  1.00053  1.00000
     2      1     17      0  1.00053  1.00053  1.00000
     2      1     17      1  1.00053  1.00053  1.00000
     2      1     17      2  1.00053  1.00053  1.00000
     2      2      2      0  0.49327  0.59939  1.00000
     2      2      2      1  0.00197  0.80449  1.00000
     2      2      2      2  0.20247  0.46419  1.00000
     2      2      3      0  0.54377  0.75839  1.00000
     2      2      3      1  0.00577  0.90299  1.00000
     2      2      3      2  0.05187  0.54439  1.00000
     2      2      4      0  0.58557  0.72759  1.00000
     2      2      4      1  0.00747  0.92319  1.00000
     2      2      4      2  0.06187  0.54479  1.00000
     2      2      5      0  0.69607  0.72239  1.00000
     2      2      5      1  0.00637  0.93259  1.00000
     2      2      5      2  0.06837  0.59259  1.00000
     2      2      6      0  0.77377  0.79989  1.00000
     2      2      6      1  0.00437  0.93979  1.00000
     2      2      6      2  0.05377  0.58759  1.00000
     2      2      7      0  0.77047  0.84929  1.00000
     2      2      7      1  0.00627  0.93919  1.00000
     2      2      7      2  0.05277  0.53959  1.00000
     2      2      8      0  1.00053  1.00053  1.00000
     2      2      8      1  0.01317  0.91199  1.00000
     2      2      8      2  0.05887  0.53949  1.00000
     2      2      9      0  0.89127  0.90769  1.00000
     2      2      9      1  0.01407  0.89879  1.00000
     2      2      9      2  0.26797  0.60189  1.00000
     2      2     10      0  0.92907  0.92909  1.00000
     2      2     10      1  0.01937  0.84739  1.00000
     2      2     10      2  0.33217  0.53359  1.00000
     2      2     11      0  0.95987  0.95989  1.00000
     2      2     11      1  0.03707  0.70139  1.00000
     2      2     11      2  0.43497  0.47109  1.00000
     2      2     12      0  0.95607  0.95609  1.00000
     2      2     12      1  0.04497  0.81809  1.00000
     2      2     12      2  0.27367  0.30539  1.00000
     2      2     13      0  0.97177  0.97179  1.00000
     2      2     13      1  0.05507  0.59789  1.00000
     2      2     13      2  0.25647  0.35529  1.00000
     2      2     14      0  0.94717  0.94719  1.00000
     2      2     14      1  1.00053  1.00053  1.00000
     2      2     14      2  0.37557  0.37559  1.00000
     2      2     15      0  1.00053  1.00053  1.00000
     2      2     15      1  1.00053  1.00053  1.00000
     2      2     15      2  0.30977  0.30979  1.00000
     2      2     16      0  1.00053  1.00053  1.00000
     2      2     16      1  1.00053  1.00053  1.00000
     2      2     16      2  0.00263  0.00266  1.00000
     2      2     17      0  1.00053  1.00053  1.00000
     2      2     17      1  1.00053  1.00053  1.00000
     2      2     17      2  1.00053  1.00053  1.00000
     2      3      2      0  0.00000  0.40543  1.00000
     2      3      2      1  0.11827  0.85929  1.00000
     2      3      2      2  0.06987  0.35139  1.00000
     2      3      3      0  0.32267  0.71529  1.00000
     2      3      3      1  0.00747  0.94369  1.00000
     2      3      3      2  0.06967  0.61309  1.00000
     2      3      4      0  0.27017  0.64729  1.00000
     2      3      4      1  0.00317  0.95469  1.00000
     2      3      4      2  0.03737  0.55469  1.00000
     2      3      5      0  0.00263  0.00266  1.00000
     2      3      5      1  0.00357  0.96859  1.00000
     2      3      5      2  0.00317  0.47869  1.00000
     2      3      6      0  0.26797  0.54149  1.00000
     2      3      6      1  0.00587  0.96549  1.00000
     2      3      6      2  0.00817  0.54739  1.00000
     2      3      7      0  0.76937  0.76939  1.00000
     2      3      7      1  0.00317  0.94779  1.00000
     2      3      7      2  0.06377  0.44779  1.00000
     2      3      8      0  0.85387  0.85389  1.00000
     2      3      8      1  0.00877  0.94229  1.00000
     2      3      8      2  0.04327  0.48029  1.00000
     2      3      9      0  0.71747  0.71749  1.00000
     2      3      9      1  0.00847  0.91539  1.00000
     2      3      9      2  0.09067  0.36489  1.00000
     2      3     10      0  0.93277  0.93279  1.00000
     2      3     10      1  0.00827  0.85989  1.00000
     2      3     10      2  0.31797  0.41089  1.00000
     2      3     11      0  0.93957  0.93959  1.00000
     2      3     11      1  0.07377  0.73109  1.00000
     2      3     11      2  0.36437  0.40959  1.00000
     2      3     12      0  0.92547  0.92549  1.00000
     2      3     12      1  0.00317  0.41299  1.00000
     2      3     12      2  0.38447  0.50589  1.00000
     2      3     13      0  0.93767  0.93769  1.00000
     2      3     13      1  0.00000  1.00000  1.00000
     2      3     13      2  0.44397  0.44399  1.00000
     2      3     14      0  0.96687  0.96689  1.00000
     2      3     14      1  1.00053  1.00053  1.00000
     2      3     14      2  1.00053  1.00053  1.00000
     2      3     15      0  1.00053  1.00053  1.00000
     2      3     15      1  0.00263  0.00266  1.00000
     2      3     15      2  0.12867  0.12869  1.00000
     2      3     16      0  1.00053  1.00053  1.00000
     2      3     16      1  1.00053  1.00053  1.00000
     2      3     16      2  1.00053  1.00053  1.00000
     2      3     17      0  1.00053  1.00053  1.00000
     2      3     17      1  1.00053  1.00053  1.00000
     2      3     17      2  1.00053  1.00053  1.00000
